From	To
P54192	FBgn0011280
Q9W2F9	FBgn0034636
Q9V3B4	FBgn0038928
Q9VIS7	FBgn0032815
Q00637	FBgn0010213
Q7JZ62	FBgn0033017
Q9VRU0	FBgn0035678
Q86BN8	FBgn0039111
Q9VJ11	FBgn0032746
Q9VRS9	FBgn0035667
Q9VCT3	FBgn0039030
Q9VTY1	FBgn0036289
Q9VRJ9	FBgn0035593
Q9VA27	FBgn0015032
Q9W4M0	FBgn0029700
Q9VA54	FBgn0039788
Q9VFQ9	FBgn0000454
Q9VRD9	FBgn0031148
P48149	FBgn0010198
A1ZB71	FBgn0063494
Q7JZM3	FBgn0063494
A1ZB73	FBgn0063492
Q7PL81	FBgn0086683
Q7PL83	FBgn0086683
Q8SYI1	FBgn0086683
Q27580	FBgn0014455
Q0E8P1	FBgn0032774
Q9VIX6	FBgn0032774
Q8INY5	FBgn0032656
Q8INY6	FBgn0032656
Q9VJB5	FBgn0032656
Q9VEQ1	FBgn0038462
Q9W223	FBgn0034756
Q9V427	FBgn0027108
Q9I7D0	FBgn0011754
Q961E7	FBgn0011754
Q9VYV7	FBgn0011754
A1Z7J6	FBgn0033339
A1Z7J7	FBgn0033339
Q5U0U9	FBgn0033339
Q961K5	FBgn0033339
A1Z7A5	FBgn0033261
Q9VQ37	FBgn0031359
Q01069	FBgn0002733
A1Z851	FBgn0050011
Q8SY59	FBgn0050011
Q95RY5	FBgn0050011
Q9VI35	FBgn0051482
Q8INT6	FBgn0032940
Q9BKE4	FBgn0032940
Q9BKE5	FBgn0032940
Q9VID4	FBgn0032940
Q7JMW3	FBgn0015222
Q7KMQ5	FBgn0015222
Q7KRU8	FBgn0015222
Q8I0T0	FBgn0015222
Q24312	FBgn0005427
P15007	FBgn0000579
Q24459	FBgn0003044
Q9I7L7	FBgn0042133
Q7KT91	FBgn0028916
Q6AWE8	FBgn0035218
Q9W0F5	FBgn0035218
Q8IH39	FBgn0085436
Q95TG6	FBgn0085436
Q9VYT4	FBgn0030343
Q03427	FBgn0010397
Q8SZQ4	FBgn0039914
Q9V4E6	FBgn0039914
Q9VL58	FBgn0032171
Q9VZ22	FBgn0030274
Q7K4Y8	FBgn0039911
O16040	FBgn0022349
Q7KLU9	FBgn0022349
Q7KLV0	FBgn0022349
Q86PC7	FBgn0022349
Q8I0J1	FBgn0022349
Q8IGY5	FBgn0022349
Q8IMG1	FBgn0022349
Q9TVG2	FBgn0022349
Q9TW87	FBgn0022349
Q9U4Q6	FBgn0022349
Q9U4Q7	FBgn0022349
Q9U4Q8	FBgn0022349
Q9U4Q9	FBgn0022349
Q9U4R0	FBgn0022349
Q9U4R2	FBgn0022349
Q9U4R3	FBgn0022349
Q9U4R4	FBgn0022349
Q9U4R5	FBgn0022349
Q9V9U3	FBgn0022349
Q9VAJ1	FBgn0039680
P06604	FBgn0003886
Q9VV49	FBgn0036622
Q9W077	FBgn0035281
Q95TM2	FBgn0002891
Q9GSR1	FBgn0002891
Q9GSR2	FBgn0002891
Q9W3R3	FBgn0029947
P29742	FBgn0000319
Q95T64	FBgn0035975
Q9V558	FBgn0015037
Q9VYQ3	FBgn0030370
Q9W2D9	FBgn0034654
Q8MQX4	FBgn0038862
Q9VDD8	FBgn0038862
Q9VKR4	FBgn0032287
O76464	FBgn0024945
Q709R6	FBgn0037719
Q5BI37	FBgn0027620
Q95RV8	FBgn0027620
Q9NG24	FBgn0027620
Q9V9T4	FBgn0027620
Q9Y0W1	FBgn0027620
P91635	FBgn0015277
Q9W1M7	FBgn0015277
Q9VI51	FBgn0037463
Q9W3C2	FBgn0030061
Q86P48	FBgn0039946
Q9VPP2	FBgn0031251
Q8T9I2	FBgn0026263
Q9V457	FBgn0026263
Q9XZU6	FBgn0026263
Q9VYT3	FBgn0030344
Q9VX82	FBgn0065032
P48159	FBgn0010078
Q9VDZ1	FBgn0038686
Q9VGJ5	FBgn0037937
Q27607	FBgn0004406
Q7KND8	FBgn0026326
Q95S25	FBgn0026326
Q9VZ34	FBgn0030263
Q8MSU4	FBgn0037371
Q9VCM6	FBgn0039075
Q9VD02	FBgn0038972
Q9VNG6	FBgn0037364
Q9Y122	FBgn0027563
P19889	FBgn0000100
Q27279	FBgn0005355
Q9VG38	FBgn0005355
Q7KTS4	FBgn0025825
Q9VNC2	FBgn0025825
O18337	FBgn0015794
Q9W4A0	FBgn0015794
Q9VZ59	FBgn0030244
Q7K0D8	FBgn0033264
Q8IQP1	FBgn0040512
Q8IQP2	FBgn0040512
Q9VV89	FBgn0040512
Q9VCW0	FBgn0039007
Q9VJE5	FBgn0020503
Q9VNH1	FBgn0037368
P18459	FBgn0005626
Q9VL02	FBgn0005322
P15370	FBgn0000560
Q8IRH5	FBgn0035213
Q95V55	FBgn0038197
Q7KU09	FBgn0086758
Q9VQ30	FBgn0086758
Q9W1L2	FBgn0050183
Q9VYV3	FBgn0030329
Q9V5N8	FBgn0024836
Q27IS6	FBgn0032515
Q27IS7	FBgn0032515
Q4TZM6	FBgn0032515
Q8IP72	FBgn0032515
Q9VJY9	FBgn0032515
Q9VJ35	FBgn0032723
O46040	FBgn0053548
P83501	FBgn0053548
Q86BA1	FBgn0053208
Q8SYE7	FBgn0000244
Q9VHC3	FBgn0000244
Q9VV77	FBgn0002283
O77263	FBgn0025629
P04950	FBgn0003249
Q5BI03	FBgn0034009
Q960U5	FBgn0034009
Q8IR85	FBgn0030345
Q9VYT2	FBgn0030345
P22815	FBgn0000206
Q9V3R1	FBgn0011559
A1Z6W6	FBgn0033154
P82804	FBgn0034918
Q9VTE5	FBgn0010741
Q9VGT3	FBgn0040259
Q9VKW1	FBgn0032246
Q9VD01	FBgn0038973
Q9VD22	FBgn0038953
Q9W5W9	FBgn0031091
Q9VE75	FBgn0028670
Q9W532	FBgn0025625
O18334	FBgn0015797
Q8IPC6	FBgn0032202
Q8IPC7	FBgn0032202
Q8MYS1	FBgn0032202
Q9VL14	FBgn0032202
P39736	FBgn0004856
Q0E980	FBgn0033919
Q961R5	FBgn0033919
O76462	FBgn0025109
P35122	FBgn0010288
P05389	FBgn0003274
P08144	FBgn0000079
Q9W0P4	FBgn0035148
O61380	FBgn0023213
Q7YU50	FBgn0023213
Q9VSD7	FBgn0035838
Q8SWX7	FBgn0025702
Q8T3S1	FBgn0025702
Q9VNV0	FBgn0025702
A1ZAX1	FBgn0034258
Q4QPW2	FBgn0034478
Q8IGQ6	FBgn0038860
Q8SZZ8	FBgn0038860
A1ZAS8	FBgn0027506
Q9VMT6	FBgn0031688
Q9NDR1	FBgn0027506
Q7PLL3	FBgn0020660
Q8SYL3	FBgn0020660
Q9NJH7	FBgn0026259
Q9VZP5	FBgn0026259
Q9V564	FBgn0033401
Q9W3W8	FBgn0029897
Q24007	FBgn0013272
Q6AWQ3	FBgn0013272
Q7JNM8	FBgn0013272
Q8MLT4	FBgn0013272
Q95PA9	FBgn0013272
P22293	FBgn0003575
P15619	FBgn0005642
Q9VKR2	FBgn0032290
Q8T0D9	FBgn0038769
Q9W2J7	FBgn0034602
P25159	FBgn0003520
Q4V5A5	FBgn0034062
Q86BP3	FBgn0037470
Q9VI58	FBgn0037470
Q8IRW8	FBgn0023518
P54361	FBgn0014184
Q9VMZ9	FBgn0037228
P40797	FBgn0013726
Q24021	FBgn0012058
Q9VS37	FBgn0012058
Q7K157	FBgn0034360
A1ZAY1	FBgn0034264
P20385	FBgn0000286
Q9VIM6	FBgn0032858
Q9VRZ6	FBgn0035721
Q8T3H8	FBgn0035168
Q9W0M1	FBgn0035168
Q9W3K5	FBgn0040319
Q8IQH6	FBgn0036316
Q9VU17	FBgn0036316
Q9VH37	FBgn0037779
Q9VAQ1	FBgn0039631
Q9VJA4	FBgn0032665
Q8MS43	FBgn0037379
Q9VNI5	FBgn0037379
Q9VRG7	FBgn0029067
A1Z9F4	FBgn0053156
Q7JRK7	FBgn0053156
Q86NK6	FBgn0053156
Q8IGA7	FBgn0053156
Q8IGP4	FBgn0053156
O61618	FBgn0023388
O61639	FBgn0023388
Q8INU2	FBgn0023388
Q8T068	FBgn0023388
Q9VIF7	FBgn0023388
Q9W2E1	FBgn0050263
Q9VY83	FBgn0030525
Q7JW12	FBgn0034455
Q9V3E7	FBgn0010774
Q9V574	FBgn0016970
Q86NN8	FBgn0031830
Q9VMB9	FBgn0031830
A0A126GUP6	FBgn0027930
O46099	FBgn0024366
Q86LF0	FBgn0028372
Q9VMM7	FBgn0031736
Q9VHI4	FBgn0040534
Q6WV16	FBgn0035375
Q9VHW5	FBgn0037544
Q9VDD1	FBgn0038868
Q9VU84	FBgn0036372
Q8IGK8	FBgn0034697
Q960J1	FBgn0034697
Q9NFP0	FBgn0034697
Q9W289	FBgn0034697
Q9VY77	FBgn0030530
Q9VKM7	FBgn0053129
Q9VKM8	FBgn0053129
Q9I7J0	FBgn0038774
Q9VMX3	FBgn0031657
Q9VTZ0	FBgn0041775
Q9W020	FBgn0035336
P55824	FBgn0005632
Q9V434	FBgn0086443
P24350	FBgn0000028
Q9VKB3	FBgn0028707
Q9W3Y7	FBgn0029878
Q8SYY5	FBgn0034924
Q9W1H2	FBgn0034924
Q9VSP0	FBgn0035923
P35820	FBgn0005624
Q9VHG8	FBgn0037667
Q86NU2	FBgn0031856
Q9VM89	FBgn0031856
Q9VGR1	FBgn0037881
Q8T0M4	FBgn0036285
O02649	FBgn0015245
Q86BS3	FBgn0044324
Q8T9D1	FBgn0044324
Q9VQ58	FBgn0031377
Q9VB52	FBgn0002441
Q8MQW8	FBgn0085443
Q961X4	FBgn0036365
Q9VU76	FBgn0036365
P25007	FBgn0004432
Q29QS8	FBgn0034082
Q9VY48	FBgn0030552
Q9VWF8	FBgn0031040
Q9VGB6	FBgn0011270
Q9VU26	FBgn0036325
Q9VU15	FBgn0036314
Q8IMM6	FBgn0039560
Q8MRP6	FBgn0039560
Q9VAY4	FBgn0039560
Q9VNL6	FBgn0037405
Q9VZI9	FBgn0024179
Q9W3M7	FBgn0029979
P40301	FBgn0086134
Q9VI27	FBgn0037449
Q5EAK6	FBgn0045035
Q95T98	FBgn0051523
Q9VF27	FBgn0017567
Q9W5W4	FBgn0067861
P91666	FBgn0017551
Q9VM76	FBgn0017551
Q9W4J4	FBgn0029715
Q9VL41	FBgn0032181
Q4V6J1	FBgn0063499
Q9VK34	FBgn0024291
Q9VIF1	FBgn0032924
Q9VZI2	FBgn0028484
P20232	FBgn0010422
Q9W4L8	FBgn0029702
Q8SWT7	FBgn0051361
Q9VGD2	FBgn0051361
Q9VGD3	FBgn0051361
Q9W283	FBgn0000008
Q9VZG0	FBgn0035512
P55965	FBgn0011723
Q7JZB4	FBgn0037279
Q9W4D2	FBgn0014024
A1Z9G2	FBgn0033859
Q9VSG0	FBgn0035859
Q8SX23	FBgn0035582
Q7KT06	FBgn0011829
Q8IR46	FBgn0030581
Q9VY16	FBgn0030581
Q8T3N8	FBgn0034734
Q9W246	FBgn0034734
Q9VB90	FBgn0039474
Q9W3U9	FBgn0029915
Q9W3W6	FBgn0286831
Q9VZF2	FBgn0035518
Q9VWS7	FBgn0030938
Q9W385	FBgn0030092
Q07407	FBgn0010389
Q9XYN7	FBgn0026380
Q00168	FBgn0264607
Q9V410	FBgn0040344
Q9VVG1	FBgn0036716
Q9VVG2	FBgn0036717
Q9VTA8	FBgn0036094
Q9W4X8	FBgn0011566
Q8IQ88	FBgn0035797
Q9VM63	FBgn0031873
Q9W450	FBgn0029830
Q9VAP1	FBgn0039639
Q7KMM4	FBgn0027588
A1ZB64	FBgn0040733
Q9W041	FBgn0035316
Q9V3P3	FBgn0029133
Q9VZG8	FBgn0040697
Q8T8Y4	FBgn0034834
Q9W1T4	FBgn0034834
Q9VXN4	FBgn0027093
Q94900	FBgn0024963
Q9V7U0	FBgn0034157
Q86CW5	FBgn0001206
Q9VR84	FBgn0031101
O18404	FBgn0021765
O16810	FBgn0022772
Q9VNX1	FBgn0037141
Q9VHN0	FBgn0037614
Q9VFP9	FBgn0038188
Q9VAR6	FBgn0039617
Q8MSY4	FBgn0034380
Q5BIE4	FBgn0034394
Q7JRA7	FBgn0034394
Q95SG2	FBgn0034394
Q4QQB9	FBgn0034398
P84040	FBgn0001200
P84040	FBgn0051611
P84040	FBgn0053869
P84040	FBgn0053871
P84040	FBgn0053873
P84040	FBgn0053875
P84040	FBgn0053877
P84040	FBgn0053879
P84040	FBgn0053881
P84040	FBgn0053883
P84040	FBgn0053885
P84040	FBgn0053887
P84040	FBgn0053889
P84040	FBgn0053891
P84040	FBgn0053893
P84040	FBgn0053895
P84040	FBgn0053897
P84040	FBgn0053899
P84040	FBgn0053901
P84040	FBgn0053903
P84040	FBgn0053905
P84040	FBgn0053907
P84040	FBgn0053909
P84040	FBgn0013981
O96435	FBgn0025936
Q0KIF4	FBgn0025936
Q59DQ4	FBgn0025936
Q8IMC2	FBgn0025936
Q9V4E5	FBgn0025936
Q7K159	FBgn0034430
Q9VXX2	FBgn0030622
Q9VZ56	FBgn0030245
Q9VZ57	FBgn0030245
Q9VZ58	FBgn0030245
Q9VZ09	FBgn0003411
Q9W3W5	FBgn0003390
Q86BR6	FBgn0039705
Q95TJ1	FBgn0039705
Q9VAF9	FBgn0039705
Q7KRW8	FBgn0039600
A1Z803	FBgn0033451
Q9VNA6	FBgn0037315
Q7JQT9	FBgn0033454
Q8IQD0	FBgn0036032
Q9VT35	FBgn0036032
Q9V3U7	FBgn0028943
Q2XXY4	FBgn0031239
Q9VPM2	FBgn0031239
Q9W0S8	FBgn0035120
Q9W0M4	FBgn0035165
P18486	FBgn0000075
Q9W0N2	FBgn0035159
Q7KLW5	FBgn0010516
Q7KN94	FBgn0010516
P16163	FBgn0003961
Q8IGC7	FBgn0035181
Q9W0K9	FBgn0035181
Q86P82	FBgn0041184
Q8INY1	FBgn0041184
Q8WTC2	FBgn0041184
Q9VJA1	FBgn0041184
Q0E9E2	FBgn0027580
Q7KN97	FBgn0027580
Q86NV1	FBgn0027580
Q8SYZ6	FBgn0032692
Q9VJ72	FBgn0032692
A1ZAC2	FBgn0034096
Q9VZ24	FBgn0030272
Q9VV52	FBgn0036624
Q9VZ71	FBgn0030234
Q9V3C4	FBgn0011802
Q9VMV7	FBgn0031668
P30189	FBgn0004924
Q9V3B8	FBgn0028999
Q9VN30	FBgn0037254
Q7KJ62	FBgn0036980
Q9VPG7	FBgn0036980
Q86PC9	FBgn0015721
Q9W418	FBgn0086558
Q9W0I7	FBgn0035194
A1ZB72	FBgn0063493
Q9VNX3	FBgn0037139
Q9VNZ0	FBgn0037124
Q9VP05	FBgn0037109
Q9VIA7	FBgn0037503
Q86NY9	FBgn0039881
Q8IMG0	FBgn0039881
Q9V9T0	FBgn0039881
Q9VKQ3	FBgn0032298
Q9VAU9	FBgn0026400
Q9V3I9	FBgn0028852
Q9VS57	FBgn0035771
Q9W0A9	FBgn0035254
Q9VSK9	FBgn0035901
Q9VZV8	FBgn0035393
Q9W3I4	FBgn0030017
Q9W3R9	FBgn0029941
Q8MZC4	FBgn0039360
P02839	FBgn0002531
Q86NP2	FBgn0038872
Q9W076	FBgn0035282
Q9BIW6	FBgn0030093
Q9W384	FBgn0030093
Q9VR59	FBgn0027279
Q9VR52	FBgn0014395
Q9VAD6	FBgn0051040
O77279	FBgn0025612
Q9VQ79	FBgn0031392
Q8T0U2	FBgn0034144
Q9V4A7	FBgn0025740
O96681	FBgn0025741
Q0KIF1	FBgn0025741
Q7YU07	FBgn0025741
Q86M56	FBgn0025741
Q8STG6	FBgn0025741
Q8T3N4	FBgn0025741
Q9V491	FBgn0025741
Q9VYW6	FBgn0030318
P49869	FBgn0014859
P23128	FBgn0004419
Q9VYR0	FBgn0030364
P20659	FBgn0003862
Q9VEB2	FBgn0038586
Q0KHS0	FBgn0040207
Q9V3C1	FBgn0041174
Q9VQS4	FBgn0031549
Q9VR03	FBgn0031608
Q86NY0	FBgn0027532
Q9XZ11	FBgn0027532
P10180	FBgn0004198
Q9VMS3	FBgn0031697
Q9VMS1	FBgn0015031
Q9VZD5	FBgn0035534
Q9VXI6	FBgn0030733
Q9VVV1	FBgn0036833
A1ZAX6	FBgn0034261
A1ZAX8	FBgn0034261
Q9VH07	FBgn0040078
Q24568	FBgn0015774
Q9W3T3	FBgn0029928
Q9VDN4	FBgn0038787
Q94545	FBgn0000139
A1Z9G7	FBgn0033863
Q9VFH8	FBgn0038246
Q9VA91	FBgn0039757
Q9XZT0	FBgn0026874
Q9W5D7	FBgn0029532
Q8IQT4	FBgn0036814
Q8MT12	FBgn0036814
Q9W2K0	FBgn0034601
Q9VVT4	FBgn0036818
Q9VW40	FBgn0036908
Q8SXH1	FBgn0036352
Q9VU60	FBgn0036350
Q9VU59	FBgn0036349
Q9Y0Y2	FBgn0027493
Q8IMU0	FBgn0051111
Q9W170	FBgn0035007
Q4V6L4	FBgn0033999
Q8T088	FBgn0037943
Q9VRC1	FBgn0031132
Q8T8T2	FBgn0031108
Q9VR92	FBgn0031108
Q9W486	FBgn0052758
Q7K485	FBgn0029093
P21663	FBgn0000094
Q9W5E1	FBgn0025638
Q7KTI1	FBgn0032036
Q8MSR2	FBgn0032036
Q9VLM3	FBgn0032036
Q9VLM4	FBgn0032036
Q9TVP3	FBgn0027654
P19109	FBgn0003261
Q9V4Q0	FBgn0033202
Q94516	FBgn0019644
Q9VGD8	FBgn0037985
O76899	FBgn0013720
O76902	FBgn0025381
Q9NIV1	FBgn0037327
Q9VAA7	FBgn0039744
Q8T8V0	FBgn0039752
Q9VA96	FBgn0039752
Q9V6H2	FBgn0028963
P04197	FBgn0002914
Q9V9Z4	FBgn0039833
Q9VF34	FBgn0038365
Q9VLL5	FBgn0014417
Q7KA77	FBgn0027490
Q95R51	FBgn0027490
Q9VLL1	FBgn0027490
Q8MSG8	FBgn0038704
Q7K3W4	FBgn0028622
A1Z6G6	FBgn0027507
Q9VAW3	FBgn0039580
Q9VUL2	FBgn0036479
Q9W3N6	FBgn0040087
Q9VES4	FBgn0038452
Q9VTC4	FBgn0036107
Q9VH14	FBgn0025879
Q9V9Q4	FBgn0032961
A1Z823	FBgn0033468
Q9VW72	FBgn0036931
Q9VW76	FBgn0036935
Q8SY22	FBgn0030981
Q9VWM4	FBgn0030981
Q9VWX8	FBgn0083228
Q9VWK7	FBgn0030996
O76901	FBgn0025382
P39413	FBgn0005694
O46089	FBgn0023513
Q7JYA0	FBgn0033873
O96824	FBgn0026090
Q9W555	FBgn0028969
Q9V3G7	FBgn0028688
Q9VB35	FBgn0016061
Q9VNM2	FBgn0037409
Q9VWB9	FBgn0031077
Q9W045	FBgn0035312
Q8IQG0	FBgn0052086
Q8T4E3	FBgn0052086
Q0KHQ5	FBgn0031030
Q8IQW6	FBgn0031030
Q9VWG5	FBgn0031033
Q9VAM5	FBgn0039654
Q961B0	FBgn0026598
Q9Y1T2	FBgn0026598
Q26307	FBgn0011746
P23487	FBgn0004228
Q9VE88	FBgn0038606
A1Z7C4	FBgn0053087
Q8IGJ0	FBgn0086784
Q9VVN4	FBgn0002901
Q9VSF2	FBgn0035851
Q8SYY1	FBgn0032066
Q9VLI2	FBgn0032066
Q86NX0	FBgn0027609
Q9Y165	FBgn0027609
Q9VFG2	FBgn0038260
Q9VPD5	FBgn0037008
P25171	FBgn0002638
Q7K4P0	FBgn0033925
Q9VUK1	FBgn0036470
Q9VUM3	FBgn0036489
Q7KTS2	FBgn0037363
Q9NHP8	FBgn0040318
Q9W4K0	FBgn0029709
Q8MLU9	FBgn0034662
Q9VQ04	FBgn0031335
Q9VWE0	FBgn0043903
Q9VWD5	FBgn0031061
Q8SYC5	FBgn0039467
Q9VB97	FBgn0039467
Q9VNE3	FBgn0037347
Q9VJQ5	FBgn0028926
Q9VSX2	FBgn0035982
Q8IR40	FBgn0030625
Q8T048	FBgn0030625
Q9VXW9	FBgn0030625
Q8SY94	FBgn0038425
Q9VEV6	FBgn0038425
P17789	FBgn0003870
P42282	FBgn0003870
Q8SZ16	FBgn0038437
Q9W2L7	FBgn0085425
Q7K9H6	FBgn0026369
Q960V6	FBgn0026369
Q3YNA6	FBgn0036666
Q8MQZ0	FBgn0036666
Q9VVA7	FBgn0036666
O96083	FBgn0015664
Q86NK7	FBgn0015664
Q94883	FBgn0015664
Q0E8X8	FBgn0040660
Q8MLP8	FBgn0034963
Q9W1C6	FBgn0034963
Q9V3E9	FBgn0015544
Q9VEH6	FBgn0038529
Q94547	FBgn0017550
Q9VPW5	FBgn0031301
Q9VBL8	FBgn0039376
Q9VER8	FBgn0015351
O61360	FBgn0020309
O61361	FBgn0020309
O61362	FBgn0020309
Q8MRK4	FBgn0020309
Q95R99	FBgn0020309
Q24342	FBgn0011591
Q9I7T5	FBgn0035473
Q9VZL1	FBgn0035473
Q7JYY0	FBgn0038834
Q9VDH8	FBgn0038834
Q9W316	FBgn0052698
A1ZAC4	FBgn0034098
Q9V452	FBgn0043001
Q9VYT0	FBgn0030347
Q9VYE3	FBgn0030474
P54399	FBgn0014002
Q9VCE1	FBgn0264325
P21750	FBgn0003313
Q9VHW0	FBgn0037547
Q9VC70	FBgn0039201
Q9VC65	FBgn0039205
Q9VGA1	FBgn0042206
Q9Y128	FBgn0027569
Q9V458	FBgn0028941
Q7K1V5	FBgn0037374
Q9XYQ2	FBgn0025549
Q9W1J9	FBgn0034903
Q7JR34	FBgn0053144
O18408	FBgn0020506
P48592	FBgn0011704
Q9VEF6	FBgn0038545
Q9W1M8	FBgn0034880
O61613	FBgn0020392
Q9VXY2	FBgn0030613
Q9VUB4	FBgn0036397
Q9VCL7	FBgn0039083
Q7KTA1	FBgn0028543
Q7KUB3	FBgn0001253
Q8SWT9	FBgn0001253
Q9VSJ0	FBgn0001253
P52168	FBgn0003117
P91938	FBgn0020653
Q9I7W5	FBgn0029755
Q9VEN1	FBgn0014141
Q7KSF4	FBgn0014141
Q8T3K7	FBgn0014141
Q9GQV2	FBgn0014141
Q8T0Q2	FBgn0037261
Q9VN39	FBgn0037261
Q9V3A8	FBgn0035909
Q9VNH7	FBgn0027608
Q9VP51	FBgn0037070
Q9VP52	FBgn0037070
Q24367	FBgn0011674
Q5BIH3	FBgn0011674
Q94543	FBgn0011674
Q9W2R4	FBgn0011674
Q9UAC5	FBgn0026319
Q9XYR0	FBgn0026319
Q9VKN7	FBgn0024227
Q8T0A1	FBgn0036423
Q8IR80	FBgn0030391
Q9VYM8	FBgn0030391
Q9W106	FBgn0035065
Q9VN57	FBgn0037276
Q9VX17	FBgn0030870
Q9VUU8	FBgn0036538
Q8MMC4	FBgn0022343
Q7JR83	FBgn0034491
Q960T4	FBgn0034491
Q8MQY6	FBgn0032398
Q9VKC7	FBgn0032398
Q95TH6	FBgn0032401
Q9VKC4	FBgn0032401
O96607	FBgn0025777
Q9V9S9	FBgn0039882
Q9VM94	FBgn0025777
Q8SWW2	FBgn0033665
Q9VJ45	FBgn0027070
Q9W0A0	FBgn0027594
Q8SZT8	FBgn0034137
A1Z8Z9	FBgn0033733
Q9VFS6	FBgn0038168
Q9NK57	FBgn0014092
O46205	FBgn0003053
Q7K3V3	FBgn0003053
Q9W4J1	FBgn0003053
P91667	FBgn0015589
Q9VAS9	FBgn0015589
P52034	FBgn0003071
Q9VCH7	FBgn0039118
Q8IQQ4	FBgn0053052
P02518	FBgn0001226
Q8IRH6	FBgn0035208
Q9W0H1	FBgn0035208
Q9VZR5	FBgn0035431
O76924	FBgn0025186
Q9VEU5	FBgn0038436
Q7KQM6	FBgn0039936
Q1NZ60	FBgn0001186
Q9BK28	FBgn0001186
Q9GNH8	FBgn0001186
Q9GQS3	FBgn0001186
Q9W330	FBgn0001186
Q8INT9	FBgn0051626
Q94517	FBgn0015805
Q02870	FBgn0001179
Q8IP71	FBgn0032516
Q9VJY8	FBgn0032516
Q9VE96	FBgn0010877
Q9VR34	FBgn0031636
Q8SYC4	FBgn0035146
P07187	FBgn0002533
Q9VGW7	FBgn0037834
Q24592	FBgn0004864
Q9V7W9	FBgn0026402
Q5U0W6	FBgn0011642
Q8I0G8	FBgn0011642
Q8T0F5	FBgn0011642
Q9N675	FBgn0011642
Q9VMW9	FBgn0031661
P22265	FBgn0003866
Q9V784	FBgn0033989
Q9W1B9	FBgn0034968
Q9VJW8	FBgn0028513
Q9VP02	FBgn0043783
Q9VV41	FBgn0283681
Q9VGP4	FBgn0037894
Q23973	FBgn0010431
P09208	FBgn0283499
Q9VWV6	FBgn0022355
P91638	FBgn0016983
Q7KU82	FBgn0016983
Q8SXZ0	FBgn0016983
Q9VS62	FBgn0016983
Q6NQY2	FBgn0028397
Q9VXJ9	FBgn0028397
Q9VPR7	FBgn0031268
P02844	FBgn0005391
Q9VVV9	FBgn0002945
Q9VMY8	FBgn0037218
Q9W215	FBgn0034763
Q8IHG0	FBgn0026479
Q8T9L0	FBgn0026479
Q9VQE0	FBgn0026479
Q9VRS2	FBgn0052406
Q9Y119	FBgn0027560
Q8IPY3	FBgn0001125
Q8T0M9	FBgn0001125
Q9VQ61	FBgn0001125
Q01820	FBgn0005695
Q7K5K0	FBgn0033273
P46415	FBgn0011768
Q9W499	FBgn0029785
Q9VRK8	FBgn0016031
Q9VM15	FBgn0028387
Q9VIK1	FBgn0032880
Q9W349	FBgn0002576
Q7KS34	FBgn0051140
Q7KS35	FBgn0051140
Q86PB4	FBgn0051140
Q95T86	FBgn0051140
Q9VCF2	FBgn0051140
Q9VP84	FBgn0037046
A1Z6M0	FBgn0042085
P10383	FBgn0003023
Q24201	FBgn0015575
Q8IH63	FBgn0015575
Q9VIB5	FBgn0015575
Q7YU00	FBgn0038853
Q86P77	FBgn0038853
Q9VDE9	FBgn0038853
Q7K0Y1	FBgn0028744
Q7K4L8	FBgn0037549
Q9VSA9	FBgn0035817
Q8T0Q4	FBgn0086656
Q9V677	FBgn0033698
Q9VXL5	FBgn0030710
P29746	FBgn0001090
Q9W462	FBgn0029819
Q9VP20	FBgn0029152
Q9VRV3	FBgn0035690
O46034	FBgn0020224
P91683	FBgn0020224
Q9VSK2	FBgn0020224
Q9VX85	FBgn0030814
P11929	FBgn0000228
Q9W1E4	FBgn0034948
P16375	FBgn0003651
P16376	FBgn0003651
A1ZAN6	FBgn0023172
A1ZAN7	FBgn0023172
O44113	FBgn0023172
A1ZBT2	FBgn0034501
Q8T4G0	FBgn0034501
Q9VNP7	FBgn0037203
Q45VV3	FBgn0034970
Q9VY93	FBgn0030518
Q9VW23	FBgn0036895
P91875	FBgn0019938
P14785	FBgn0000404
Q6NP60	FBgn0037153
Q9VGC1	FBgn0038000
Q9VQS7	FBgn0004892
Q7JUN3	FBgn0039890
Q9VWP7	FBgn0030963
Q9VNF6	FBgn0027951
Q9VNF7	FBgn0027951
P16568	FBgn0000183
P39768	FBgn0003002
Q70VI1	FBgn0038294
Q8I062	FBgn0038294
Q8INF1	FBgn0038294
Q95U15	FBgn0038294
Q9VFC6	FBgn0038294
Q9VFC7	FBgn0038294
Q5U0U3	FBgn0038826
Q95TW4	FBgn0038826
Q86NT3	FBgn0038826
Q8IN47	FBgn0038826
Q8IN48	FBgn0038826
Q9VDI8	FBgn0038826
C0HL66	FBgn0014857
C0HL67	FBgn0004828
Q9W1F4	FBgn0034939
Q8IPP2	FBgn0037297
Q9VN84	FBgn0037297
Q9VK69	FBgn0032444
Q9NCG0	FBgn0040232
Q9VKI0	FBgn0040232
P14003	FBgn0001168
Q7KT85	FBgn0028537
Q7KT85	FBgn0260954
Q9VYI4	FBgn0030432
Q9VEW3	FBgn0038420
P07487	FBgn0001092
Q9VXB5	FBgn0030786
Q8MSX1	FBgn0004875
Q7KTV5	FBgn0037137
Q7Z2C9	FBgn0037137
Q95RR9	FBgn0037137
Q9VNX6	FBgn0037137
Q9VIZ3	FBgn0086444
